gene1	gene2	pathwayID	type
Akt1	Ccl12	mmu05135	--gt
Akt1	Ccl2	mmu05135	--gt
Akt2	Ccl12	mmu05135	--gt
Akt2	Ccl2	mmu05135	--gt
Akt3	Ccl12	mmu05135	--gt
Akt3	Ccl2	mmu05135	--gt
Lck	Zap70	mmu05135	--gt
Zap70	Lat	mmu05135	--gt
Zap70	Lcp2	mmu05135	--gt
Zap70	Vav1	mmu05135	--gt
Zap70	Vav2	mmu05135	--gt
Zap70	Vav3	mmu05135	--gt
Lat	Plcg1	mmu05135	--gt
Lcp2	Plcg1	mmu05135	--gt
Lat	Nfatc1	mmu05135	--gt
Lat	Nfatc2	mmu05135	--gt
Lat	Nfatc3	mmu05135	--gt
Lat	Fos	mmu05135	--gt
Lat	Jun	mmu05135	--gt
Lat	Nfkb1	mmu05135	--gt
Lat	Rela	mmu05135	--gt
Lcp2	Nfatc1	mmu05135	--gt
Lcp2	Nfatc2	mmu05135	--gt
Lcp2	Nfatc3	mmu05135	--gt
Lcp2	Fos	mmu05135	--gt
Lcp2	Jun	mmu05135	--gt
Lcp2	Nfkb1	mmu05135	--gt
Lcp2	Rela	mmu05135	--gt
Vav1	Nfatc1	mmu05135	--gt
Vav1	Nfatc2	mmu05135	--gt
Vav1	Nfatc3	mmu05135	--gt
Vav2	Nfatc1	mmu05135	--gt
Vav2	Nfatc2	mmu05135	--gt
Vav2	Nfatc3	mmu05135	--gt
Vav3	Nfatc1	mmu05135	--gt
Vav3	Nfatc2	mmu05135	--gt
Vav3	Nfatc3	mmu05135	--gt
Vav1	Fos	mmu05135	--gt
Vav1	Jun	mmu05135	--gt
Vav2	Fos	mmu05135	--gt
Vav2	Jun	mmu05135	--gt
Vav3	Fos	mmu05135	--gt
Vav3	Jun	mmu05135	--gt
Vav1	Nfkb1	mmu05135	--gt
Vav1	Rela	mmu05135	--gt
Vav2	Nfkb1	mmu05135	--gt
Vav2	Rela	mmu05135	--gt
Vav3	Nfkb1	mmu05135	--gt
Vav3	Rela	mmu05135	--gt
Nfatc1	Il2	mmu05135	--gt
Nfatc2	Il2	mmu05135	--gt
Nfatc3	Il2	mmu05135	--gt
Nfatc1	Il10	mmu05135	--gt
Nfatc2	Il10	mmu05135	--gt
Nfatc3	Il10	mmu05135	--gt
Fos	Il2	mmu05135	--gt
Jun	Il2	mmu05135	--gt
Fos	Il10	mmu05135	--gt
Jun	Il10	mmu05135	--gt
Nfkb1	Il2	mmu05135	--gt
Rela	Il2	mmu05135	--gt
Nfkb1	Il10	mmu05135	--gt
Rela	Il10	mmu05135	--gt
Tlr4	Myd88	mmu05140	--gt
Tlr2	Myd88	mmu05140	--gt
Myd88	Irak1	mmu05140	--gt
Myd88	Irak4	mmu05140	--gt
Irak1	Traf6	mmu05140	--gt
Irak4	Traf6	mmu05140	--gt
Tlr4	Nos2	mmu05140	--gt
Tlr2	Nos2	mmu05140	--gt
Il4	Nos2	mmu05140	--|
Il10	Nos2	mmu05140	--|
Tgfb1	Nos2	mmu05140	--|
Tgfb2	Nos2	mmu05140	--|
Tgfb3	Nos2	mmu05140	--|
C3	Cr1l	mmu05140	---
C3	Itgam	mmu05140	---
C3	Itgb2	mmu05140	---
C3	Itgb2l	mmu05140	---
Fcgr1	Prkcb	mmu05140	28
Fcgr3	Prkcb	mmu05140	28
Fcgr4	Prkcb	mmu05140	28
Prkcb	Mapk1	mmu05140	--gt
Prkcb	Mapk3	mmu05140	--gt
Mapk1	Elk1	mmu05140	--gt
Mapk3	Elk1	mmu05140	--gt
Mapk1	Jun	mmu05140	--gt
Mapk3	Jun	mmu05140	--gt
Fcgr1	Mapk11	mmu05140	--gt
Fcgr1	Mapk13	mmu05140	--gt
Fcgr1	Mapk14	mmu05140	--gt
Fcgr1	Mapk12	mmu05140	--gt
Fcgr3	Mapk11	mmu05140	--gt
Fcgr3	Mapk13	mmu05140	--gt
Fcgr3	Mapk14	mmu05140	--gt
Fcgr3	Mapk12	mmu05140	--gt
Fcgr4	Mapk11	mmu05140	--gt
Fcgr4	Mapk13	mmu05140	--gt
Fcgr4	Mapk14	mmu05140	--gt
Fcgr4	Mapk12	mmu05140	--gt
Eef1a1	Ptpn6	mmu05140	--gt
Eef1a2	Ptpn6	mmu05140	--gt
Ptpn6	Mapk1	mmu05140	--|
Ptpn6	Mapk3	mmu05140	--|
Ptpn6	Jak1	mmu05140	--|
Ptpn6	Jak2	mmu05140	--|
Cr1l	Ptgs2	mmu05140	--gt
Itgam	Ptgs2	mmu05140	--gt
Itgb2	Ptgs2	mmu05140	--gt
Itgb2l	Ptgs2	mmu05140	--gt
Fcgr1	Ptgs2	mmu05140	--gt
Fcgr3	Ptgs2	mmu05140	--gt
Fcgr4	Ptgs2	mmu05140	--gt
Nfkbia	Nfkb1	mmu05140	-+-
Nfkbia	Rela	mmu05140	-+-
Nfkbib	Nfkb1	mmu05140	-+-
Nfkbib	Rela	mmu05140	-+-
Jak1	Stat1	mmu05140	--gt
Jak2	Stat1	mmu05140	--gt
Nfkb1	Il1a	mmu05140	--gt
Rela	Il1a	mmu05140	--gt
Nfkb1	Il1b	mmu05140	--gt
Rela	Il1b	mmu05140	--gt
Nfkb1	Il12a	mmu05140	--gt
Nfkb1	Il12b	mmu05140	--gt
Rela	Il12a	mmu05140	--gt
Rela	Il12b	mmu05140	--gt
Nfkb1	Tnf	mmu05140	--gt
Rela	Tnf	mmu05140	--gt
Elk1	Fos	mmu05140	--gt
Mapk11	Nos2	mmu05140	--gt
Mapk13	Nos2	mmu05140	--gt
Mapk14	Nos2	mmu05140	--gt
Mapk12	Nos2	mmu05140	--gt
Mapk11	Il12a	mmu05140	--gt
Mapk11	Il12b	mmu05140	--gt
Mapk13	Il12a	mmu05140	--gt
Mapk13	Il12b	mmu05140	--gt
Mapk14	Il12a	mmu05140	--gt
Mapk14	Il12b	mmu05140	--gt
Mapk12	Il12a	mmu05140	--gt
Mapk12	Il12b	mmu05140	--gt
Stat1	Nos2	mmu05140	--gt
Stat1	Il12a	mmu05140	--gt
Stat1	Il12b	mmu05140	--gt
Stat1	H2-Ea	mmu05140	--gt
Stat1	H2-Aa	mmu05140	--gt
Stat1	H2-Ab1	mmu05140	--gt
Stat1	H2-Eb1	mmu05140	--gt
Stat1	H2-DMa	mmu05140	--gt
Stat1	H2-DMb1	mmu05140	--gt
Stat1	H2-DMb2	mmu05140	--gt
Stat1	H2-Oa	mmu05140	--gt
Stat1	H2-Ob	mmu05140	--gt
Tlr4	Ticam1	mmu05142	--gt
Tlr9	Myd88	mmu05142	--gt
Myd88	Irak1	mmu05142	--gt
Myd88	Irak4	mmu05142	--gt
Irak1	Traf6	mmu05142	--gt
Irak4	Traf6	mmu05142	--gt
Traf6	Map2k4	mmu05142	--gt
Traf6	Chuk	mmu05142	--gt
Traf6	Ikbkb	mmu05142	--gt
Traf6	Ikbkg	mmu05142	--gt
Traf6	Mapk1	mmu05142	--gt
Traf6	Mapk3	mmu05142	--gt
Traf6	Mapk11	mmu05142	--gt
Traf6	Mapk13	mmu05142	--gt
Traf6	Mapk14	mmu05142	--gt
Traf6	Mapk12	mmu05142	--gt
Map2k4	Mapk10	mmu05142	--gt
Map2k4	Mapk8	mmu05142	--gt
Map2k4	Mapk9	mmu05142	--gt
Chuk	Nfkbia	mmu05142	--gt
Ikbkb	Nfkbia	mmu05142	--gt
Ikbkg	Nfkbia	mmu05142	--gt
Nfkbia	Nfkb1	mmu05142	-+-
Nfkbia	Rela	mmu05142	-+-
Mapk10	Fos	mmu05142	--gt
Mapk10	Jun	mmu05142	--gt
Mapk8	Fos	mmu05142	--gt
Mapk8	Jun	mmu05142	--gt
Mapk9	Fos	mmu05142	--gt
Mapk9	Jun	mmu05142	--gt
Mapk1	Fos	mmu05142	--gt
Mapk1	Jun	mmu05142	--gt
Mapk3	Fos	mmu05142	--gt
Mapk3	Jun	mmu05142	--gt
Mapk11	Fos	mmu05142	--gt
Mapk11	Jun	mmu05142	--gt
Mapk13	Fos	mmu05142	--gt
Mapk13	Jun	mmu05142	--gt
Mapk14	Fos	mmu05142	--gt
Mapk14	Jun	mmu05142	--gt
Mapk12	Fos	mmu05142	--gt
Mapk12	Jun	mmu05142	--gt
Mapk11	Ppp2ca	mmu05142	--gt
Mapk11	Ppp2cb	mmu05142	--gt
Mapk11	Ppp2r2c	mmu05142	--gt
Mapk11	Ppp2r1a	mmu05142	--gt
Mapk11	Ppp2r2d	mmu05142	--gt
Mapk11	Ppp2r2a	mmu05142	--gt
Mapk11	Ppp2r2b	mmu05142	--gt
Mapk11	Ppp2r1b	mmu05142	--gt
Mapk13	Ppp2ca	mmu05142	--gt
Mapk13	Ppp2cb	mmu05142	--gt
Mapk13	Ppp2r2c	mmu05142	--gt
Mapk13	Ppp2r1a	mmu05142	--gt
Mapk13	Ppp2r2d	mmu05142	--gt
Mapk13	Ppp2r2a	mmu05142	--gt
Mapk13	Ppp2r2b	mmu05142	--gt
Mapk13	Ppp2r1b	mmu05142	--gt
Mapk14	Ppp2ca	mmu05142	--gt
Mapk14	Ppp2cb	mmu05142	--gt
Mapk14	Ppp2r2c	mmu05142	--gt
Mapk14	Ppp2r1a	mmu05142	--gt
Mapk14	Ppp2r2d	mmu05142	--gt
Mapk14	Ppp2r2a	mmu05142	--gt
Mapk14	Ppp2r2b	mmu05142	--gt
Mapk14	Ppp2r1b	mmu05142	--gt
Mapk12	Ppp2ca	mmu05142	--gt
Mapk12	Ppp2cb	mmu05142	--gt
Mapk12	Ppp2r2c	mmu05142	--gt
Mapk12	Ppp2r1a	mmu05142	--gt
Mapk12	Ppp2r2d	mmu05142	--gt
Mapk12	Ppp2r2a	mmu05142	--gt
Mapk12	Ppp2r2b	mmu05142	--gt
Mapk12	Ppp2r1b	mmu05142	--gt
Nfkb1	Ppp2ca	mmu05142	--gt
Nfkb1	Ppp2cb	mmu05142	--gt
Nfkb1	Ppp2r2c	mmu05142	--gt
Nfkb1	Ppp2r1a	mmu05142	--gt
Nfkb1	Ppp2r2d	mmu05142	--gt
Nfkb1	Ppp2r2a	mmu05142	--gt
Nfkb1	Ppp2r2b	mmu05142	--gt
Nfkb1	Ppp2r1b	mmu05142	--gt
Rela	Ppp2ca	mmu05142	--gt
Rela	Ppp2cb	mmu05142	--gt
Rela	Ppp2r2c	mmu05142	--gt
Rela	Ppp2r1a	mmu05142	--gt
Rela	Ppp2r2d	mmu05142	--gt
Rela	Ppp2r2a	mmu05142	--gt
Rela	Ppp2r2b	mmu05142	--gt
Rela	Ppp2r1b	mmu05142	--gt
Ppp2ca	Irak1	mmu05142	--|
Ppp2ca	Irak4	mmu05142	--|
Ppp2cb	Irak1	mmu05142	--|
Ppp2cb	Irak4	mmu05142	--|
Ppp2r2c	Irak1	mmu05142	--|
Ppp2r2c	Irak4	mmu05142	--|
Ppp2r1a	Irak1	mmu05142	--|
Ppp2r1a	Irak4	mmu05142	--|
Ppp2r2d	Irak1	mmu05142	--|
Ppp2r2d	Irak4	mmu05142	--|
Ppp2r2a	Irak1	mmu05142	--|
Ppp2r2a	Irak4	mmu05142	--|
Ppp2r2b	Irak1	mmu05142	--|
Ppp2r2b	Irak4	mmu05142	--|
Ppp2r1b	Irak1	mmu05142	--|
Ppp2r1b	Irak4	mmu05142	--|
Myd88	Nos2	mmu05142	--gt
Ifng	Ifngr1	mmu05142	--gt
Ifng	Ifngr2	mmu05142	--gt
Tnf	Tnfrsf1a	mmu05142	--gt
Ifngr1	Nos2	mmu05142	--gt
Ifngr2	Nos2	mmu05142	--gt
Tnfrsf1a	Nos2	mmu05142	--gt
Calr	C1qa	mmu05142	--|
Calr	C1qb	mmu05142	--|
Calr	C1qc	mmu05142	--|
Il10	Nos2	mmu05142	--|
Tgfb1	Nos2	mmu05142	--|
Tgfb2	Nos2	mmu05142	--|
Tgfb3	Nos2	mmu05142	--|
Bdkrb2	Gna11	mmu05142	--gt
Bdkrb2	Gna14	mmu05142	--gt
Bdkrb2	Gna15	mmu05142	--gt
Bdkrb2	Gnaq	mmu05142	--gt
Gna11	Plcb1	mmu05142	--gt
Gna11	Plcb2	mmu05142	--gt
Gna11	Plcb3	mmu05142	--gt
Gna11	Plcb4	mmu05142	--gt
Gna14	Plcb1	mmu05142	--gt
Gna14	Plcb2	mmu05142	--gt
Gna14	Plcb3	mmu05142	--gt
Gna14	Plcb4	mmu05142	--gt
Gna15	Plcb1	mmu05142	--gt
Gna15	Plcb2	mmu05142	--gt
Gna15	Plcb3	mmu05142	--gt
Gna15	Plcb4	mmu05142	--gt
Gnaq	Plcb1	mmu05142	--gt
Gnaq	Plcb2	mmu05142	--gt
Gnaq	Plcb3	mmu05142	--gt
Gnaq	Plcb4	mmu05142	--gt
Gnai1	Plcb1	mmu05142	--gt
Gnai1	Plcb2	mmu05142	--gt
Gnai1	Plcb3	mmu05142	--gt
Gnai1	Plcb4	mmu05142	--gt
Gnai2	Plcb1	mmu05142	--gt
Gnai2	Plcb2	mmu05142	--gt
Gnai2	Plcb3	mmu05142	--gt
Gnai2	Plcb4	mmu05142	--gt
Gnai3	Plcb1	mmu05142	--gt
Gnai3	Plcb2	mmu05142	--gt
Gnai3	Plcb3	mmu05142	--gt
Gnai3	Plcb4	mmu05142	--gt
Gnao1	Plcb1	mmu05142	--gt
Gnao1	Plcb2	mmu05142	--gt
Gnao1	Plcb3	mmu05142	--gt
Gnao1	Plcb4	mmu05142	--gt
Gnal	Adcy1	mmu05142	--gt
Gnas	Adcy1	mmu05142	--gt
Pik3ca	Akt1	mmu05142	127
Pik3ca	Akt2	mmu05142	127
Pik3ca	Akt3	mmu05142	127
Pik3cd	Akt1	mmu05142	127
Pik3cd	Akt2	mmu05142	127
Pik3cd	Akt3	mmu05142	127
Pik3r1	Akt1	mmu05142	127
Pik3r1	Akt2	mmu05142	127
Pik3r1	Akt3	mmu05142	127
Pik3r2	Akt1	mmu05142	127
Pik3r2	Akt2	mmu05142	127
Pik3r2	Akt3	mmu05142	127
Pik3r3	Akt1	mmu05142	127
Pik3r3	Akt2	mmu05142	127
Pik3r3	Akt3	mmu05142	127
Pik3cb	Akt1	mmu05142	127
Pik3cb	Akt2	mmu05142	127
Pik3cb	Akt3	mmu05142	127
Fasl	Fas	mmu05142	--gt
Fas	Fadd	mmu05142	--gt
Tnfrsf1a	Fadd	mmu05142	--gt
Fadd	Casp8	mmu05142	--gt
Fadd	Cflar	mmu05142	---
Cflar	Casp8	mmu05142	--|
Cd3d	Casp8	mmu05142	--gt
Cd3e	Casp8	mmu05142	--gt
Cd3g	Casp8	mmu05142	--gt
Cd247	Casp8	mmu05142	--gt
Fas	Casp8	mmu05142	--gt
Casp8	Nfkbia	mmu05142	--gt
Ticam1	Ifnb1	mmu05142	--gt
Ticam1	Ccl5	mmu05142	--gt
Fos	Ifnb1	mmu05142	--gt
Jun	Ifnb1	mmu05142	--gt
Fos	Ccl5	mmu05142	--gt
Jun	Ccl5	mmu05142	--gt
Fos	Ccl12	mmu05142	--gt
Fos	Ccl2	mmu05142	--gt
Jun	Ccl12	mmu05142	--gt
Jun	Ccl2	mmu05142	--gt
Fos	Tnf	mmu05142	--gt
Jun	Tnf	mmu05142	--gt
Fos	Il12a	mmu05142	--gt
Fos	Il12b	mmu05142	--gt
Jun	Il12a	mmu05142	--gt
Jun	Il12b	mmu05142	--gt
Fos	Il6	mmu05142	--gt
Jun	Il6	mmu05142	--gt
Fos	Ccl3	mmu05142	--gt
Jun	Ccl3	mmu05142	--gt
Nfkb1	Il1b	mmu05142	--gt
Rela	Il1b	mmu05142	--gt
Nfkb1	Il2	mmu05142	--gt
Rela	Il2	mmu05142	--gt
Smad2	Serpine1	mmu05142	--gt
Ticam1	Ccl12	mmu05142	--gt
Ticam1	Ccl2	mmu05142	--gt
Kng1	Bdkrb2	mmu05142	--gt
Kng2	Bdkrb2	mmu05142	--gt
Ace	Kng1	mmu05142	--|
Ace	Kng2	mmu05142	--|
Ace3	Kng1	mmu05142	--|
Ace3	Kng2	mmu05142	--|
Tlr9	Myd88	mmu05143	--gt
Fasl	Fas	mmu05143	--gt
Tnf	Vcam1	mmu05143	--gt
Tnf	Sele	mmu05143	--gt
Tnf	Icam1	mmu05143	--gt
Ifng	Icam1	mmu05143	--gt
Ifng	Ido1	mmu05143	--gt
Ifng	Ido2	mmu05143	--gt
F2rl1	Gnaq	mmu05143	--gt
Gnaq	Plcb1	mmu05143	--gt
Gnaq	Plcb2	mmu05143	--gt
Gnaq	Plcb3	mmu05143	--gt
Gnaq	Plcb4	mmu05143	--gt
Plcb1	Prkca	mmu05143	159
Plcb1	Prkcb	mmu05143	159
Plcb1	Prkcg	mmu05143	159
Plcb2	Prkca	mmu05143	159
Plcb2	Prkcb	mmu05143	159
Plcb2	Prkcg	mmu05143	159
Plcb3	Prkca	mmu05143	159
Plcb3	Prkcb	mmu05143	159
Plcb3	Prkcg	mmu05143	159
Plcb4	Prkca	mmu05143	159
Plcb4	Prkcb	mmu05143	159
Plcb4	Prkcg	mmu05143	159
Thop1	Kng1	mmu05143	--|
Thop1	Kng2	mmu05143	--|
Hgf	Met	mmu05144	--gt
Tlr9	Myd88	mmu05144	--gt
Tlr4	Myd88	mmu05144	--gt
Tlr2	Myd88	mmu05144	--gt
Itgal	Icam1	mmu05144	---
Itgb2	Icam1	mmu05144	---
Itgb2l	Icam1	mmu05144	---
Cd40lg	Cd40	mmu05144	---
Ifng	Ifngr1	mmu05145	---
Ifng	Ifngr2	mmu05145	---
Ifngr1	Jak1	mmu05145	---
Ifngr1	Jak2	mmu05145	---
Ifngr2	Jak1	mmu05145	---
Ifngr2	Jak2	mmu05145	---
Jak1	Stat1	mmu05145	--gt
Jak2	Stat1	mmu05145	--gt
Stat1	Ciita	mmu05145	--gt
Socs1	Jak1	mmu05145	--|
Socs1	Jak2	mmu05145	--|
Tlr11	Myd88	mmu05145	--gt
Myd88	Irak1	mmu05145	--gt
Myd88	Irak4	mmu05145	--gt
Irak1	Traf6	mmu05145	--gt
Irak4	Traf6	mmu05145	--gt
Map3k7	Map2k3	mmu05145	--gt
Map3k7	Map2k6	mmu05145	--gt
Map2k3	Mapk11	mmu05145	--gt
Map2k3	Mapk13	mmu05145	--gt
Map2k3	Mapk14	mmu05145	--gt
Map2k3	Mapk12	mmu05145	--gt
Map2k6	Mapk11	mmu05145	--gt
Map2k6	Mapk13	mmu05145	--gt
Map2k6	Mapk14	mmu05145	--gt
Map2k6	Mapk12	mmu05145	--gt
Map3k7	Mapk10	mmu05145	--gt
Map3k7	Mapk8	mmu05145	--gt
Map3k7	Mapk9	mmu05145	--gt
Map3k7	Mapk1	mmu05145	--gt
Map3k7	Mapk3	mmu05145	--gt
Map3k7	Chuk	mmu05145	--gt
Map3k7	Ikbkb	mmu05145	--gt
Map3k7	Ikbkg	mmu05145	--gt
Chuk	Nfkbia	mmu05145	--gt
Chuk	Nfkbib	mmu05145	--gt
Ikbkb	Nfkbia	mmu05145	--gt
Ikbkb	Nfkbib	mmu05145	--gt
Ikbkg	Nfkbia	mmu05145	--gt
Ikbkg	Nfkbib	mmu05145	--gt
Nfkbia	Nfkb1	mmu05145	-+-
Nfkbia	Rela	mmu05145	-+-
Nfkbib	Nfkb1	mmu05145	-+-
Nfkbib	Rela	mmu05145	-+-
Ly96	Tlr4	mmu05145	---
Tlr4	Myd88	mmu05145	--gt
Hspa8	Tlr2	mmu05145	---
Hspa1l	Tlr2	mmu05145	---
Hspa1b	Tlr2	mmu05145	---
Hspa2	Tlr2	mmu05145	---
Hspa1a	Tlr2	mmu05145	---
Tlr2	Myd88	mmu05145	--gt
Lama1	Itga6	mmu05145	---
Lama1	Itgb1	mmu05145	---
Lama2	Itga6	mmu05145	---
Lama2	Itgb1	mmu05145	---
Lama3	Itga6	mmu05145	---
Lama3	Itgb1	mmu05145	---
Lama4	Itga6	mmu05145	---
Lama4	Itgb1	mmu05145	---
Lama5	Itga6	mmu05145	---
Lama5	Itgb1	mmu05145	---
Lamb1	Itga6	mmu05145	---
Lamb1	Itgb1	mmu05145	---
Lamb2	Itga6	mmu05145	---
Lamb2	Itgb1	mmu05145	---
Lamb3	Itga6	mmu05145	---
Lamb3	Itgb1	mmu05145	---
Lamc2	Itga6	mmu05145	---
Lamc2	Itgb1	mmu05145	---
Lamc1	Itga6	mmu05145	---
Lamc1	Itgb1	mmu05145	---
Lamc3	Itga6	mmu05145	---
Lamc3	Itgb1	mmu05145	---
Tnf	Tnfrsf1a	mmu05145	---
Tnfrsf1a	Casp8	mmu05145	--gt
Cycs	Casp9	mmu05145	--gt
Cyct	Casp9	mmu05145	--gt
Casp9	Casp3	mmu05145	--gt
Casp8	Casp3	mmu05145	--gt
Gnai1	Pik3r6	mmu05145	--gt
Gnai1	Pik3cg	mmu05145	--gt
Gnai1	Pik3r5	mmu05145	--gt
Gnai2	Pik3r6	mmu05145	--gt
Gnai2	Pik3cg	mmu05145	--gt
Gnai2	Pik3r5	mmu05145	--gt
Gnai3	Pik3r6	mmu05145	--gt
Gnai3	Pik3cg	mmu05145	--gt
Gnai3	Pik3r5	mmu05145	--gt
Gnao1	Pik3r6	mmu05145	--gt
Gnao1	Pik3cg	mmu05145	--gt
Gnao1	Pik3r5	mmu05145	--gt
Pik3r6	Pdpk1	mmu05145	41
Pik3cg	Pdpk1	mmu05145	41
Pik3r5	Pdpk1	mmu05145	41
Pdpk1	Akt1	mmu05145	--gt
Pdpk1	Akt2	mmu05145	--gt
Pdpk1	Akt3	mmu05145	--gt
Akt1	Bad	mmu05145	--|
Akt2	Bad	mmu05145	--|
Akt3	Bad	mmu05145	--|
Cd40lg	Cd40	mmu05145	---
Ppif	Ccr5	mmu05145	--gt
Ccr5	Gnai1	mmu05145	--gt
Ccr5	Gnai2	mmu05145	--gt
Ccr5	Gnai3	mmu05145	--gt
Ccr5	Gnao1	mmu05145	--gt
Il10	Il10ra	mmu05145	---
Il10	Il10rb	mmu05145	---
Il10ra	Jak1	mmu05145	---
Il10ra	Tyk2	mmu05145	---
Il10rb	Jak1	mmu05145	---
Il10rb	Tyk2	mmu05145	---
Jak1	Stat3	mmu05145	--gt
Tyk2	Stat3	mmu05145	--gt
Birc3	Casp9	mmu05145	--|
Birc2	Casp9	mmu05145	--|
Xiap	Casp9	mmu05145	--|
Birc7	Casp9	mmu05145	--|
Birc3	Casp3	mmu05145	--|
Birc2	Casp3	mmu05145	--|
Xiap	Casp3	mmu05145	--|
Birc7	Casp3	mmu05145	--|
Ciita	H2-Ea	mmu05145	--gt
Ciita	H2-Aa	mmu05145	--gt
Ciita	H2-Ab1	mmu05145	--gt
Ciita	H2-Eb1	mmu05145	--gt
Ciita	H2-DMa	mmu05145	--gt
Ciita	H2-DMb1	mmu05145	--gt
Ciita	H2-DMb2	mmu05145	--gt
Ciita	H2-Oa	mmu05145	--gt
Ciita	H2-Ob	mmu05145	--gt
Stat1	Irgm1	mmu05145	--gt
Stat1	Igtp	mmu05145	--gt
Stat1	Nos2	mmu05145	--gt
Nfkb1	Nos2	mmu05145	--gt
Rela	Nos2	mmu05145	--gt
Nfkb1	Il12a	mmu05145	--gt
Nfkb1	Il12b	mmu05145	--gt
Rela	Il12a	mmu05145	--gt
Rela	Il12b	mmu05145	--gt
Nfkb1	Tnf	mmu05145	--gt
Rela	Tnf	mmu05145	--gt
Nfkb1	Bcl2	mmu05145	--gt
Nfkb1	Bcl2l1	mmu05145	--gt
Rela	Bcl2	mmu05145	--gt
Rela	Bcl2l1	mmu05145	--gt
Nfkb1	Birc3	mmu05145	--gt
Nfkb1	Birc2	mmu05145	--gt
Nfkb1	Xiap	mmu05145	--gt
Nfkb1	Birc7	mmu05145	--gt
Rela	Birc3	mmu05145	--gt
Rela	Birc2	mmu05145	--gt
Rela	Xiap	mmu05145	--gt
Rela	Birc7	mmu05145	--gt
Stat3	Il12a	mmu05145	--|
Stat3	Il12b	mmu05145	--|
Gnai1	Il12a	mmu05145	--gt
Gnai1	Il12b	mmu05145	--gt
Gnai2	Il12a	mmu05145	--gt
Gnai2	Il12b	mmu05145	--gt
Gnai3	Il12a	mmu05145	--gt
Gnai3	Il12b	mmu05145	--gt
Gnao1	Il12a	mmu05145	--gt
Gnao1	Il12b	mmu05145	--gt
Cd40	Il12a	mmu05145	--gt
Cd40	Il12b	mmu05145	--gt
Plcb1	Prkca	mmu05146	277
Plcb1	Prkcb	mmu05146	277
Plcb1	Prkcg	mmu05146	277
Plcb2	Prkca	mmu05146	277
Plcb2	Prkcb	mmu05146	277
Plcb2	Prkcg	mmu05146	277
Plcb3	Prkca	mmu05146	277
Plcb3	Prkcb	mmu05146	277
Plcb3	Prkcg	mmu05146	277
Plcb4	Prkca	mmu05146	277
Plcb4	Prkcb	mmu05146	277
Plcb4	Prkcg	mmu05146	277
Adcy1	Prkaca	mmu05146	170
Adcy1	Prkacb	mmu05146	170
Il1b	Il1r1	mmu05146	--gt
Il1b	Il1r2	mmu05146	--gt
Il1r1	Nfkb1	mmu05146	--gt
Il1r1	Rela	mmu05146	--gt
Il1r2	Nfkb1	mmu05146	--gt
Il1r2	Rela	mmu05146	--gt
Itgam	Pik3ca	mmu05146	--gt
Itgam	Pik3cd	mmu05146	--gt
Itgam	Pik3r1	mmu05146	--gt
Itgam	Pik3r2	mmu05146	--gt
Itgam	Pik3r3	mmu05146	--gt
Itgam	Pik3cb	mmu05146	--gt
Itgb2	Pik3ca	mmu05146	--gt
Itgb2	Pik3cd	mmu05146	--gt
Itgb2	Pik3r1	mmu05146	--gt
Itgb2	Pik3r2	mmu05146	--gt
Itgb2	Pik3r3	mmu05146	--gt
Itgb2	Pik3cb	mmu05146	--gt
Itgb2l	Pik3ca	mmu05146	--gt
Itgb2l	Pik3cd	mmu05146	--gt
Itgb2l	Pik3r1	mmu05146	--gt
Itgb2l	Pik3r2	mmu05146	--gt
Itgb2l	Pik3r3	mmu05146	--gt
Itgb2l	Pik3cb	mmu05146	--gt
Serpinb3a	Ctsg	mmu05146	--|
Serpinb9b	Ctsg	mmu05146	--|
Serpinb9c	Ctsg	mmu05146	--|
Serpinb6b	Ctsg	mmu05146	--|
Serpinb9f	Ctsg	mmu05146	--|
Serpinb9e	Ctsg	mmu05146	--|
Serpinb6a	Ctsg	mmu05146	--|
Serpinb9	Ctsg	mmu05146	--|
Serpinb9d	Ctsg	mmu05146	--|
Serpinb13	Ctsg	mmu05146	--|
Serpinb10	Ctsg	mmu05146	--|
Serpinb3c	Ctsg	mmu05146	--|
Serpinb3b	Ctsg	mmu05146	--|
Serpinb3d	Ctsg	mmu05146	--|
Serpinb9h	Ctsg	mmu05146	--|
Serpinb9g	Ctsg	mmu05146	--|
Serpinb6c	Ctsg	mmu05146	--|
Gna11	Plcb1	mmu05146	--gt
Gna11	Plcb2	mmu05146	--gt
Gna11	Plcb3	mmu05146	--gt
Gna11	Plcb4	mmu05146	--gt
Gna14	Plcb1	mmu05146	--gt
Gna14	Plcb2	mmu05146	--gt
Gna14	Plcb3	mmu05146	--gt
Gna14	Plcb4	mmu05146	--gt
Gna15	Plcb1	mmu05146	--gt
Gna15	Plcb2	mmu05146	--gt
Gna15	Plcb3	mmu05146	--gt
Gna15	Plcb4	mmu05146	--gt
Gnaq	Plcb1	mmu05146	--gt
Gnaq	Plcb2	mmu05146	--gt
Gnaq	Plcb3	mmu05146	--gt
Gnaq	Plcb4	mmu05146	--gt
Gnal	Adcy1	mmu05146	--gt
Gnas	Adcy1	mmu05146	--gt
Hspb1	Nfkb1	mmu05146	--|
Hspb1	Rela	mmu05146	--|
C3	Hc	mmu05150	--gt
Mbl1	Masp1	mmu05150	---
Mbl1	Masp2	mmu05150	---
Mbl2	Masp1	mmu05150	---
Mbl2	Masp2	mmu05150	---
Masp1	C4b	mmu05150	--gt
