gene1	gene2	pathwayID	type
HADHA	ACADS	hsa00280	147
DBT	ACADS	hsa00280	159
DBT	ACADSB	hsa00280	159
BCKDHA	IL4I1	hsa00280	157
BCKDHB	IL4I1	hsa00280	157
HIBCH	ECHS1	hsa00280	151
HIBCH	EHHADH	hsa00280	151
HIBCH	HADHA	hsa00280	151
HADH	HIBCH	hsa00280	152
HIBADH	HIBCH	hsa00280	152
ALDH6A1	HIBADH	hsa00280	141
AOX1	HIBADH	hsa00280	141
ALDH2	HIBADH	hsa00280	141
ALDH1B1	HIBADH	hsa00280	141
ALDH9A1	HIBADH	hsa00280	141
ALDH3A2	HIBADH	hsa00280	141
ALDH7A1	HIBADH	hsa00280	141
ABAT	HIBADH	hsa00280	141
EHHADH	ALDH6A1	hsa00280	141
HADH	ALDH6A1	hsa00280	141
EHHADH	AOX1	hsa00280	141
HADH	AOX1	hsa00280	141
EHHADH	ALDH2	hsa00280	141
EHHADH	ALDH1B1	hsa00280	141
EHHADH	ALDH9A1	hsa00280	141
EHHADH	ALDH3A2	hsa00280	141
EHHADH	ALDH7A1	hsa00280	141
HADH	ALDH2	hsa00280	141
HADH	ALDH1B1	hsa00280	141
HADH	ALDH9A1	hsa00280	141
HADH	ALDH3A2	hsa00280	141
HADH	ALDH7A1	hsa00280	141
EHHADH	ABAT	hsa00280	141
HADH	ABAT	hsa00280	141
AOX1	ALDH6A1	hsa00280	141
ALDH2	ALDH6A1	hsa00280	141
ALDH1B1	ALDH6A1	hsa00280	141
ALDH9A1	ALDH6A1	hsa00280	141
ALDH3A2	ALDH6A1	hsa00280	141
ALDH7A1	ALDH6A1	hsa00280	141
ALDH6A1	ABAT	hsa00280	141
AOX1	ABAT	hsa00280	141
ALDH2	ABAT	hsa00280	141
ALDH1B1	ABAT	hsa00280	141
ALDH9A1	ABAT	hsa00280	141
ALDH3A2	ABAT	hsa00280	141
ALDH7A1	ABAT	hsa00280	141
HMGCS1	HMGCL	hsa00280	138
HMGCS1	HMGCLL1	hsa00280	138
HMGCS2	HMGCL	hsa00280	138
HMGCS2	HMGCLL1	hsa00280	138
ACAD8	ECHS1	hsa00280	150
ACAD8	EHHADH	hsa00280	150
ACAD8	HADHA	hsa00280	150
ACAD8	DBT	hsa00280	149
ACSF3	MCEE	hsa00280	143
MMUT	ACSF3	hsa00280	143
ACSF3	ALDH2	hsa00280	142
ACSF3	ALDH1B1	hsa00280	142
ACSF3	ALDH9A1	hsa00280	142
ACSF3	ALDH3A2	hsa00280	142
ACSF3	ALDH7A1	hsa00280	142
ACSF3	AOX1	hsa00280	142
AACS	ACAT1	hsa00280	137
AACS	ACAT2	hsa00280	137
AACS	HMGCS1	hsa00280	137
AACS	HMGCS2	hsa00280	137
AACS	HMGCL	hsa00280	136
AACS	HMGCLL1	hsa00280	136
AGXT2	ABAT	hsa00280	141
AGXT2	HIBADH	hsa00280	141
AGXT2	EHHADH	hsa00280	141
AGXT2	HADH	hsa00280	141
AGXT2	ALDH6A1	hsa00280	141
AGXT2	ALDH2	hsa00280	141
AGXT2	ALDH1B1	hsa00280	141
AGXT2	ALDH9A1	hsa00280	141
AGXT2	ALDH3A2	hsa00280	141
AGXT2	ALDH7A1	hsa00280	141
AGXT2	AOX1	hsa00280	141
AASS	AASS	hsa00310	122
AASS	ALDH7A1	hsa00310	118
ALDH7A1	AADAT	hsa00310	115
AADAT	DLD	hsa00310	112
AADAT	DLST	hsa00310	112
AADAT	DHTKD1	hsa00310	112
ECHS1	GCDH	hsa00310	108
EHHADH	GCDH	hsa00310	108
HADHA	GCDH	hsa00310	108
ECHS1	EHHADH	hsa00310	109
ECHS1	HADH	hsa00310	109
EHHADH	EHHADH	hsa00310	109
EHHADH	HADH	hsa00310	109
HADHA	EHHADH	hsa00310	109
HADHA	HADH	hsa00310	109
EHHADH	ACAT1	hsa00310	110
EHHADH	ACAT2	hsa00310	110
HADH	ACAT1	hsa00310	110
HADH	ACAT2	hsa00310	110
EHMT2	PLOD1	hsa00310	152
EHMT2	PLOD2	hsa00310	152
EHMT2	PLOD3	hsa00310	152
PRDM7	PLOD1	hsa00310	152
PRDM7	PLOD2	hsa00310	152
PRDM7	PLOD3	hsa00310	152
SMYD1	PLOD1	hsa00310	152
SMYD1	PLOD2	hsa00310	152
SMYD1	PLOD3	hsa00310	152
EZH1	PLOD1	hsa00310	152
EZH1	PLOD2	hsa00310	152
EZH1	PLOD3	hsa00310	152
EZH2	PLOD1	hsa00310	152
EZH2	PLOD2	hsa00310	152
EZH2	PLOD3	hsa00310	152
SETD1B	PLOD1	hsa00310	152
SETD1B	PLOD2	hsa00310	152
SETD1B	PLOD3	hsa00310	152
KMT5A	PLOD1	hsa00310	152
KMT5A	PLOD2	hsa00310	152
KMT5A	PLOD3	hsa00310	152
KMT2A	PLOD1	hsa00310	152
KMT2A	PLOD2	hsa00310	152
KMT2A	PLOD3	hsa00310	152
NSD3	PLOD1	hsa00310	152
NSD3	PLOD2	hsa00310	152
NSD3	PLOD3	hsa00310	152
ASH1L	PLOD1	hsa00310	152
ASH1L	PLOD2	hsa00310	152
ASH1L	PLOD3	hsa00310	152
KMT2E	PLOD1	hsa00310	152
KMT2E	PLOD2	hsa00310	152
KMT2E	PLOD3	hsa00310	152
SMYD2	PLOD1	hsa00310	152
SMYD2	PLOD2	hsa00310	152
SMYD2	PLOD3	hsa00310	152
PRDM9	PLOD1	hsa00310	152
PRDM9	PLOD2	hsa00310	152
PRDM9	PLOD3	hsa00310	152
KMT2C	PLOD1	hsa00310	152
KMT2C	PLOD2	hsa00310	152
KMT2C	PLOD3	hsa00310	152
NSD1	PLOD1	hsa00310	152
NSD1	PLOD2	hsa00310	152
NSD1	PLOD3	hsa00310	152
SMYD3	PLOD1	hsa00310	152
SMYD3	PLOD2	hsa00310	152
SMYD3	PLOD3	hsa00310	152
SUV39H1	PLOD1	hsa00310	152
SUV39H1	PLOD2	hsa00310	152
SUV39H1	PLOD3	hsa00310	152
NSD2	PLOD1	hsa00310	152
NSD2	PLOD2	hsa00310	152
NSD2	PLOD3	hsa00310	152
PRDM2	PLOD1	hsa00310	152
PRDM2	PLOD2	hsa00310	152
PRDM2	PLOD3	hsa00310	152
SUV39H2	PLOD1	hsa00310	152
SUV39H2	PLOD2	hsa00310	152
SUV39H2	PLOD3	hsa00310	152
EHMT1	PLOD1	hsa00310	152
EHMT1	PLOD2	hsa00310	152
EHMT1	PLOD3	hsa00310	152
KMT2D	PLOD1	hsa00310	152
KMT2D	PLOD2	hsa00310	152
KMT2D	PLOD3	hsa00310	152
SETD7	PLOD1	hsa00310	152
SETD7	PLOD2	hsa00310	152
SETD7	PLOD3	hsa00310	152
SETDB2	PLOD1	hsa00310	152
SETDB2	PLOD2	hsa00310	152
SETDB2	PLOD3	hsa00310	152
DOT1L	PLOD1	hsa00310	152
DOT1L	PLOD2	hsa00310	152
DOT1L	PLOD3	hsa00310	152
PRDM6	PLOD1	hsa00310	152
PRDM6	PLOD2	hsa00310	152
PRDM6	PLOD3	hsa00310	152
SETD1A	PLOD1	hsa00310	152
SETD1A	PLOD2	hsa00310	152
SETD1A	PLOD3	hsa00310	152
KMT2B	PLOD1	hsa00310	152
KMT2B	PLOD2	hsa00310	152
KMT2B	PLOD3	hsa00310	152
SETDB1	PLOD1	hsa00310	152
SETDB1	PLOD2	hsa00310	152
SETDB1	PLOD3	hsa00310	152
CAMKMT	PLOD1	hsa00310	152
CAMKMT	PLOD2	hsa00310	152
CAMKMT	PLOD3	hsa00310	152
CAMKMT	EHMT2	hsa00310	153
CAMKMT	PRDM7	hsa00310	153
CAMKMT	SMYD1	hsa00310	153
CAMKMT	EZH1	hsa00310	153
CAMKMT	EZH2	hsa00310	153
CAMKMT	SETD1B	hsa00310	153
CAMKMT	KMT5A	hsa00310	153
CAMKMT	KMT2A	hsa00310	153
CAMKMT	NSD3	hsa00310	153
CAMKMT	ASH1L	hsa00310	153
CAMKMT	KMT2E	hsa00310	153
CAMKMT	SMYD2	hsa00310	153
CAMKMT	PRDM9	hsa00310	153
CAMKMT	KMT2C	hsa00310	153
CAMKMT	NSD1	hsa00310	153
CAMKMT	SMYD3	hsa00310	153
CAMKMT	SUV39H1	hsa00310	153
CAMKMT	NSD2	hsa00310	153
CAMKMT	PRDM2	hsa00310	153
CAMKMT	SUV39H2	hsa00310	153
CAMKMT	EHMT1	hsa00310	153
CAMKMT	KMT2D	hsa00310	153
CAMKMT	SETD7	hsa00310	153
CAMKMT	SETDB2	hsa00310	153
CAMKMT	DOT1L	hsa00310	153
CAMKMT	PRDM6	hsa00310	153
CAMKMT	SETD1A	hsa00310	153
CAMKMT	KMT2B	hsa00310	153
CAMKMT	SETDB1	hsa00310	153
CAMKMT	KMT5B	hsa00310	153
CAMKMT	SETMAR	hsa00310	153
CAMKMT	KMT5C	hsa00310	153
CAMKMT	SETD2	hsa00310	155
BBOX1	ALDH2	hsa00310	160
BBOX1	ALDH1B1	hsa00310	160
BBOX1	ALDH9A1	hsa00310	160
BBOX1	ALDH3A2	hsa00310	160
BBOX1	ALDH7A1	hsa00310	160
COLGALT2	PLOD1	hsa00310	154
COLGALT2	PLOD2	hsa00310	154
COLGALT2	PLOD3	hsa00310	154
COLGALT1	PLOD1	hsa00310	154
COLGALT1	PLOD2	hsa00310	154
COLGALT1	PLOD3	hsa00310	154
PLOD3	PLOD1	hsa00310	154
PLOD3	PLOD2	hsa00310	154
PLOD3	PLOD3	hsa00310	154
HYKK	PHYKPL	hsa00310	181
PHYKPL	AASS	hsa00310	118
PHYKPL	ALDH7A1	hsa00310	118
GCDH	DLD	hsa00310	113
GCDH	DLST	hsa00310	113
GCDH	DHTKD1	hsa00310	113
GAMT	GATM	hsa00330	271
GAMT	CKB	hsa00330	272
GAMT	CKM	hsa00330	272
GAMT	CKMT1B	hsa00330	272
GAMT	CKMT2	hsa00330	272
GAMT	CKMT1A	hsa00330	272
ARG1	NOS1	hsa00330	251
ARG1	NOS2	hsa00330	251
ARG1	NOS3	hsa00330	251
ARG2	NOS1	hsa00330	251
ARG2	NOS2	hsa00330	251
ARG2	NOS3	hsa00330	251
ARG1	AZIN2	hsa00330	251
ARG2	AZIN2	hsa00330	251
NOS1	AZIN2	hsa00330	251
NOS2	AZIN2	hsa00330	251
NOS3	AZIN2	hsa00330	251
AZIN2	AGMAT	hsa00330	325
ALDH2	CARNS1	hsa00330	255
ALDH1B1	CARNS1	hsa00330	255
ALDH9A1	CARNS1	hsa00330	255
ALDH3A2	CARNS1	hsa00330	255
ALDH7A1	CARNS1	hsa00330	255
ALDH2	CNDP2	hsa00330	255
ALDH1B1	CNDP2	hsa00330	255
ALDH9A1	CNDP2	hsa00330	255
ALDH3A2	CNDP2	hsa00330	255
ALDH7A1	CNDP2	hsa00330	255
ALDH2	GATM	hsa00330	255
ALDH1B1	GATM	hsa00330	255
ALDH9A1	GATM	hsa00330	255
ALDH3A2	GATM	hsa00330	255
ALDH7A1	GATM	hsa00330	255
CARNS1	GATM	hsa00330	255
CNDP2	GATM	hsa00330	255
SRM	SMS	hsa00330	259
SMS	AMD1	hsa00330	260
AMD1	SRM	hsa00330	260
AOC1	ALDH2	hsa00330	254
AOC1	ALDH1B1	hsa00330	254
AOC1	ALDH9A1	hsa00330	254
AOC1	ALDH3A2	hsa00330	254
AOC1	ALDH7A1	hsa00330	254
SAT2	MAOA	hsa00330	263
SAT2	MAOB	hsa00330	263
SAT1	MAOA	hsa00330	263
SAT1	MAOB	hsa00330	263
MAOA	ALDH2	hsa00330	264
MAOA	ALDH1B1	hsa00330	264
MAOA	ALDH9A1	hsa00330	264
MAOA	ALDH3A2	hsa00330	264
MAOA	ALDH7A1	hsa00330	264
MAOB	ALDH2	hsa00330	264
MAOB	ALDH1B1	hsa00330	264
MAOB	ALDH9A1	hsa00330	264
MAOB	ALDH3A2	hsa00330	264
MAOB	ALDH7A1	hsa00330	264
AOC1	SRM	hsa00330	253
AOC1	SAT2	hsa00330	253
AOC1	SAT1	hsa00330	253
AOC1	AGMAT	hsa00330	253
SRM	SAT2	hsa00330	253
SRM	SAT1	hsa00330	253
SRM	AGMAT	hsa00330	253
SAT2	AGMAT	hsa00330	253
SAT1	AGMAT	hsa00330	253
CNDP1	GATM	hsa00330	255
CNDP1	ALDH2	hsa00330	255
CNDP1	ALDH1B1	hsa00330	255
CNDP1	ALDH9A1	hsa00330	255
CNDP1	ALDH3A2	hsa00330	255
CNDP1	ALDH7A1	hsa00330	255
SMOX	SRM	hsa00330	259
ARG1	GATM	hsa00330	251
ARG2	GATM	hsa00330	251
GATM	NOS1	hsa00330	251
GATM	NOS2	hsa00330	251
GATM	NOS3	hsa00330	251
GATM	AZIN2	hsa00330	251
ALDH18A1	ALDH4A1	hsa00330	301
ALDH18A1	ALDH18A1	hsa00330	302
OAT	ALDH18A1	hsa00330	328
OAT	ALDH4A1	hsa00330	328
ARG1	OAT	hsa00330	252
ARG2	OAT	hsa00330	252
ARG1	ODC1	hsa00330	252
ARG2	ODC1	hsa00330	252
OAT	ODC1	hsa00330	252
ALDH4A1	LOC102724788	hsa00330	307
ALDH4A1	PRODH	hsa00330	307
ALDH4A1	PYCR2	hsa00330	307
ALDH4A1	PYCR1	hsa00330	307
ALDH4A1	PYCR3	hsa00330	307
LOC102724788	P4HA3	hsa00330	316
LOC102724788	P4HA1	hsa00330	316
LOC102724788	P4HA2	hsa00330	316
PRODH	P4HA3	hsa00330	316
PRODH	P4HA1	hsa00330	316
PRODH	P4HA2	hsa00330	316
LOC102724788	LAP3	hsa00330	316
PRODH	LAP3	hsa00330	316
PYCR2	P4HA3	hsa00330	316
PYCR2	P4HA1	hsa00330	316
PYCR2	P4HA2	hsa00330	316
PYCR1	P4HA3	hsa00330	316
PYCR1	P4HA1	hsa00330	316
PYCR1	P4HA2	hsa00330	316
PYCR3	P4HA3	hsa00330	316
PYCR3	P4HA1	hsa00330	316
PYCR3	P4HA2	hsa00330	316
PYCR2	LAP3	hsa00330	316
PYCR1	LAP3	hsa00330	316
PYCR3	LAP3	hsa00330	316
P4HA3	LAP3	hsa00330	316
P4HA1	LAP3	hsa00330	316
P4HA2	LAP3	hsa00330	316
P4HA3	PRODH2	hsa00330	309
P4HA1	PRODH2	hsa00330	309
P4HA2	PRODH2	hsa00330	309
L3HYPDH	DAO	hsa00330	318
PRODH2	ALDH4A1	hsa00330	310
ALDH4A1	GOT1	hsa00330	311
ALDH4A1	GOT2	hsa00330	311
GOT1	HOGA1	hsa00330	312
GOT2	HOGA1	hsa00330	312
ODC1	AGMAT	hsa00330	253
ODC1	SRM	hsa00330	253
ODC1	AOC1	hsa00330	253
ODC1	SAT2	hsa00330	253
ODC1	SAT1	hsa00330	253
CARNMT1	CARNS1	hsa00340	102
CARNMT1	CNDP2	hsa00340	103
CARNMT1	CNDP1	hsa00340	103
HAL	CARNS1	hsa00340	104
CARNS1	HDC	hsa00340	104
HAL	CNDP2	hsa00340	104
CNDP2	HDC	hsa00340	104
HAL	CNDP1	hsa00340	104
HDC	CNDP1	hsa00340	104
HAL	HDC	hsa00340	104
UROC1	HAL	hsa00340	112
AMDHD1	UROC1	hsa00340	117
FTCD	AMDHD1	hsa00340	118
ALDH2	AOC1	hsa00340	98
ALDH1B1	AOC1	hsa00340	98
ALDH9A1	AOC1	hsa00340	98
ALDH3A2	AOC1	hsa00340	98
ALDH7A1	AOC1	hsa00340	98
AOC1	HNMT	hsa00340	99
HDC	AOC1	hsa00340	99
HDC	HNMT	hsa00340	99
MAOA	HNMT	hsa00340	105
MAOB	HNMT	hsa00340	105
MAOA	ALDH3A1	hsa00340	122
MAOA	ALDH1A3	hsa00340	122
MAOA	ALDH3B1	hsa00340	122
MAOA	ALDH3B2	hsa00340	122
MAOB	ALDH3A1	hsa00340	122
MAOB	ALDH1A3	hsa00340	122
MAOB	ALDH3B1	hsa00340	122
MAOB	ALDH3B2	hsa00340	122
CARNS1	CNDP1	hsa00340	103
CARNS1	CNDP2	hsa00340	103
ALDH3A1	MAOA	hsa00350	138
ALDH3A1	MAOB	hsa00350	138
ALDH1A3	MAOA	hsa00350	138
ALDH1A3	MAOB	hsa00350	138
ALDH3B1	MAOA	hsa00350	138
ALDH3B1	MAOB	hsa00350	138
ALDH3B2	MAOA	hsa00350	138
ALDH3B2	MAOB	hsa00350	138
ALDH3A1	AOC2	hsa00350	138
ALDH3A1	AOC3	hsa00350	138
ALDH1A3	AOC2	hsa00350	138
ALDH1A3	AOC3	hsa00350	138
ALDH3B1	AOC2	hsa00350	138
ALDH3B1	AOC3	hsa00350	138
ALDH3B2	AOC2	hsa00350	138
ALDH3B2	AOC3	hsa00350	138
MAOA	DDC	hsa00350	139
MAOB	DDC	hsa00350	139
DDC	AOC2	hsa00350	139
DDC	AOC3	hsa00350	139
HGD	HPD	hsa00350	174
GSTZ1	HGD	hsa00350	130
FAH	GSTZ1	hsa00350	124
MIF	HPD	hsa00350	140
HPD	TAT	hsa00350	140
GOT1	HPD	hsa00350	140
GOT2	HPD	hsa00350	140
HPD	IL4I1	hsa00350	140
MIF	TAT	hsa00350	140
GOT1	MIF	hsa00350	140
GOT2	MIF	hsa00350	140
MIF	IL4I1	hsa00350	140
TPO	IL4I1	hsa00350	142
TH	IL4I1	hsa00350	142
TYR	IL4I1	hsa00350	142
IL4I1	DDC	hsa00350	142
TPO	GOT1	hsa00350	142
TPO	GOT2	hsa00350	142
GOT1	TH	hsa00350	142
GOT2	TH	hsa00350	142
GOT1	TYR	hsa00350	142
GOT2	TYR	hsa00350	142
GOT1	DDC	hsa00350	142
GOT2	DDC	hsa00350	142
TPO	TAT	hsa00350	142
TH	TAT	hsa00350	142
TYR	TAT	hsa00350	142
TAT	DDC	hsa00350	142
TPO	TH	hsa00350	142
TPO	TYR	hsa00350	142
TPO	DDC	hsa00350	142
TYR	TH	hsa00350	250
TH	DDC	hsa00350	142
TYR	DDC	hsa00350	142
COMT	DDC	hsa00350	252
LRTOMT	DDC	hsa00350	252
DBH	DDC	hsa00350	252
MAOA	COMT	hsa00350	252
MAOA	LRTOMT	hsa00350	252
MAOB	COMT	hsa00350	252
MAOB	LRTOMT	hsa00350	252
COMT	AOC2	hsa00350	252
COMT	AOC3	hsa00350	252
LRTOMT	AOC2	hsa00350	252
LRTOMT	AOC3	hsa00350	252
DBH	COMT	hsa00350	252
DBH	LRTOMT	hsa00350	252
DBH	MAOA	hsa00350	252
DBH	MAOB	hsa00350	252
DBH	AOC2	hsa00350	252
DBH	AOC3	hsa00350	252
COMT	ALDH3A1	hsa00350	257
COMT	ALDH1A3	hsa00350	257
COMT	ALDH3B1	hsa00350	257
COMT	ALDH3B2	hsa00350	257
LRTOMT	ALDH3A1	hsa00350	257
LRTOMT	ALDH1A3	hsa00350	257
LRTOMT	ALDH3B1	hsa00350	257
LRTOMT	ALDH3B2	hsa00350	257
PNMT	DBH	hsa00350	258
COMT	PNMT	hsa00350	258
LRTOMT	PNMT	hsa00350	258
MAOA	PNMT	hsa00350	258
MAOB	PNMT	hsa00350	258
MAOA	ADH1A	hsa00350	265
MAOA	ADH1B	hsa00350	265
MAOA	ADH1C	hsa00350	265
MAOA	ADH4	hsa00350	265
MAOA	ADH5	hsa00350	265
MAOA	ADH6	hsa00350	265
MAOA	ADH7	hsa00350	265
MAOB	ADH1A	hsa00350	265
MAOB	ADH1B	hsa00350	265
MAOB	ADH1C	hsa00350	265
MAOB	ADH4	hsa00350	265
MAOB	ADH5	hsa00350	265
MAOB	ADH6	hsa00350	265
MAOB	ADH7	hsa00350	265
ALDH3A1	ADH1A	hsa00350	265
ALDH3A1	ADH1B	hsa00350	265
ALDH3A1	ADH1C	hsa00350	265
ALDH3A1	ADH4	hsa00350	265
ALDH3A1	ADH5	hsa00350	265
ALDH3A1	ADH6	hsa00350	265
ALDH3A1	ADH7	hsa00350	265
ALDH1A3	ADH1A	hsa00350	265
ALDH1A3	ADH1B	hsa00350	265
ALDH1A3	ADH1C	hsa00350	265
ALDH1A3	ADH4	hsa00350	265
ALDH1A3	ADH5	hsa00350	265
ALDH1A3	ADH6	hsa00350	265
ALDH1A3	ADH7	hsa00350	265
ALDH3B1	ADH1A	hsa00350	265
ALDH3B1	ADH1B	hsa00350	265
ALDH3B1	ADH1C	hsa00350	265
ALDH3B1	ADH4	hsa00350	265
ALDH3B1	ADH5	hsa00350	265
ALDH3B1	ADH6	hsa00350	265
ALDH3B1	ADH7	hsa00350	265
ALDH3B2	ADH1A	hsa00350	265
ALDH3B2	ADH1B	hsa00350	265
ALDH3B2	ADH1C	hsa00350	265
ALDH3B2	ADH4	hsa00350	265
ALDH3B2	ADH5	hsa00350	265
ALDH3B2	ADH6	hsa00350	265
ALDH3B2	ADH7	hsa00350	265
ADH1A	COMT	hsa00350	266
ADH1A	LRTOMT	hsa00350	266
ADH1B	COMT	hsa00350	266
ADH1B	LRTOMT	hsa00350	266
ADH1C	COMT	hsa00350	266
ADH1C	LRTOMT	hsa00350	266
ADH4	COMT	hsa00350	266
ADH4	LRTOMT	hsa00350	266
ADH5	COMT	hsa00350	266
ADH5	LRTOMT	hsa00350	266
ADH6	COMT	hsa00350	266
ADH6	LRTOMT	hsa00350	266
ADH7	COMT	hsa00350	266
ADH7	LRTOMT	hsa00350	266
DCT	TYRP1	hsa00350	208
TYR	TYR	hsa00350	250
FAH	FAHD1	hsa00350	123
DDC	TAT	hsa00360	169
DDC	GOT1	hsa00360	169
DDC	GOT2	hsa00360	169
DDC	IL4I1	hsa00360	169
DDC	MAOA	hsa00360	181
DDC	MAOB	hsa00360	181
DDC	AOC2	hsa00360	181
DDC	AOC3	hsa00360	181
MIF	IL4I1	hsa00360	156
GOT1	MIF	hsa00360	156
GOT2	MIF	hsa00360	156
TAT	MIF	hsa00360	156
HPD	MIF	hsa00360	156
HPD	IL4I1	hsa00360	156
HPD	GOT1	hsa00360	156
HPD	GOT2	hsa00360	156
HPD	TAT	hsa00360	156
ALDH3A1	MAOA	hsa00360	183
ALDH3A1	MAOB	hsa00360	183
ALDH1A3	MAOA	hsa00360	183
ALDH1A3	MAOB	hsa00360	183
ALDH3B1	MAOA	hsa00360	183
ALDH3B1	MAOB	hsa00360	183
ALDH3B2	MAOA	hsa00360	183
ALDH3B2	MAOB	hsa00360	183
ALDH3A1	AOC2	hsa00360	183
ALDH3A1	AOC3	hsa00360	183
ALDH1A3	AOC2	hsa00360	183
ALDH1A3	AOC3	hsa00360	183
ALDH3B1	AOC2	hsa00360	183
ALDH3B1	AOC3	hsa00360	183
ALDH3B2	AOC2	hsa00360	183
ALDH3B2	AOC3	hsa00360	183
GOT1	PAH	hsa00360	169
GOT2	PAH	hsa00360	169
TAT	PAH	hsa00360	169
DDC	PAH	hsa00360	169
PAH	IL4I1	hsa00360	169
MAOA	DDC	hsa00380	160
MAOB	DDC	hsa00380	160
DDC	AFMID	hsa00380	161
IDO2	AFMID	hsa00380	162
IDO1	AFMID	hsa00380	162
IDO2	TPH2	hsa00380	183
IDO2	TPH1	hsa00380	183
IDO1	TPH2	hsa00380	183
IDO1	TPH1	hsa00380	183
DDC	IDO2	hsa00380	183
DDC	IDO1	hsa00380	183
DDC	TPH2	hsa00380	183
DDC	TPH1	hsa00380	183
KYNU	AFMID	hsa00380	223
KYNU	AADAT	hsa00380	176
KYNU	KYAT3	hsa00380	176
KYNU	KYAT1	hsa00380	176
KMO	KYNU	hsa00380	176
KMO	AADAT	hsa00380	176
KMO	KYAT3	hsa00380	176
KMO	KYAT1	hsa00380	176
AFMID	AADAT	hsa00380	176
AFMID	KYAT3	hsa00380	176
AFMID	KYAT1	hsa00380	176
AFMID	KMO	hsa00380	176
HAAO	KYNU	hsa00380	194
KYNU	CAT	hsa00380	194
HAAO	CAT	hsa00380	194
ACMSD	HAAO	hsa00380	193
ALDH8A1	ACMSD	hsa00380	191
GCDH	DLD	hsa00380	188
GCDH	DLST	hsa00380	188
GCDH	DHTKD1	hsa00380	188
ECHS1	GCDH	hsa00380	187
EHHADH	GCDH	hsa00380	187
HADHA	GCDH	hsa00380	187
EHHADH	ECHS1	hsa00380	186
EHHADH	EHHADH	hsa00380	186
EHHADH	HADHA	hsa00380	186
HADH	ECHS1	hsa00380	186
HADH	EHHADH	hsa00380	186
HADH	HADHA	hsa00380	186
ACAT1	EHHADH	hsa00380	185
ACAT1	HADH	hsa00380	185
ACAT2	EHHADH	hsa00380	185
ACAT2	HADH	hsa00380	185
TDO2	TPH2	hsa00380	184
TDO2	TPH1	hsa00380	184
IL4I1	TPH2	hsa00380	184
IL4I1	TPH1	hsa00380	184
IL4I1	TDO2	hsa00380	184
ALDH2	MAOA	hsa00380	215
ALDH2	MAOB	hsa00380	215
ALDH1B1	MAOA	hsa00380	215
ALDH1B1	MAOB	hsa00380	215
ALDH9A1	MAOA	hsa00380	215
ALDH9A1	MAOB	hsa00380	215
ALDH3A2	MAOA	hsa00380	215
ALDH3A2	MAOB	hsa00380	215
ALDH7A1	MAOA	hsa00380	215
ALDH7A1	MAOB	hsa00380	215
ALDH2	AOC1	hsa00380	215
ALDH1B1	AOC1	hsa00380	215
ALDH9A1	AOC1	hsa00380	215
ALDH3A2	AOC1	hsa00380	215
ALDH7A1	AOC1	hsa00380	215
DDC	AOC1	hsa00380	216
DDC	INMT	hsa00380	216
MAOA	INMT	hsa00380	216
MAOB	INMT	hsa00380	216
AOC1	INMT	hsa00380	216
MAOA	AOX1	hsa00380	204
MAOB	AOX1	hsa00380	204
ASMT	ALDH2	hsa00380	205
ASMT	ALDH1B1	hsa00380	205
ASMT	ALDH9A1	hsa00380	205
ASMT	ALDH3A2	hsa00380	205
ASMT	ALDH7A1	hsa00380	205
ASMT	AOX1	hsa00380	205
AANAT	DDC	hsa00380	203
AANAT	INMT	hsa00380	203
AANAT	IDO2	hsa00380	203
AANAT	IDO1	hsa00380	203
AANAT	MAOA	hsa00380	203
AANAT	MAOB	hsa00380	203
IDO2	INMT	hsa00380	203
IDO1	INMT	hsa00380	203
IDO2	MAOA	hsa00380	203
IDO2	MAOB	hsa00380	203
IDO1	MAOA	hsa00380	203
IDO1	MAOB	hsa00380	203
ASMT	AANAT	hsa00380	208
CYP1A1	ASMT	hsa00380	209
CYP1A2	ASMT	hsa00380	209
CYP1B1	ASMT	hsa00380	209
IDO2	ASMT	hsa00380	209
IDO1	ASMT	hsa00380	209
IDO2	CYP1A1	hsa00380	209
IDO2	CYP1A2	hsa00380	209
IDO2	CYP1B1	hsa00380	209
IDO1	CYP1A1	hsa00380	209
IDO1	CYP1A2	hsa00380	209
IDO1	CYP1B1	hsa00380	209
KYNU	TDO2	hsa00380	177
AFMID	TDO2	hsa00380	177
IL4I1	DDC	hsa00380	184
TDO2	DDC	hsa00380	184
KYNU	IDO2	hsa00380	177
KYNU	IDO1	hsa00380	177
IL4I1	IDO2	hsa00380	184
IL4I1	IDO1	hsa00380	184
IL4I1	MAOA	hsa00380	276
IL4I1	MAOB	hsa00380	276
IL4I1	AOC1	hsa00380	276
IL4I1	PAH	hsa00400	102
TAT	PAH	hsa00400	102
PAH	GOT1	hsa00400	102
PAH	GOT2	hsa00400	102
DPYS	DPYD	hsa00410	80
UPB1	DPYS	hsa00410	81
ABAT	UPB1	hsa00410	82
ABAT	GADL1	hsa00410	82
ABAT	GAD1	hsa00410	82
ABAT	GAD2	hsa00410	82
ABAT	CNDP1	hsa00410	82
ABAT	CARNS1	hsa00410	82
ABAT	ALDH2	hsa00410	82
ABAT	ALDH1B1	hsa00410	82
ABAT	ALDH9A1	hsa00410	82
ABAT	ALDH3A2	hsa00410	82
ABAT	ALDH7A1	hsa00410	82
GADL1	UPB1	hsa00410	82
GAD1	UPB1	hsa00410	82
GAD2	UPB1	hsa00410	82
UPB1	CNDP1	hsa00410	82
